BS.pilon.polished.v3.ST170922	Bacillus subtilis
6543	Cryptococcus neoformans
6620	Cryptococcus neoformans
7122	Cryptococcus neoformans
8666	Cryptococcus neoformans
9082	Cryptococcus neoformans
11636	Cryptococcus neoformans
12169	Cryptococcus neoformans
12868	Cryptococcus neoformans
15420	Cryptococcus neoformans
16040	Cryptococcus neoformans
20947	Cryptococcus neoformans
24865	Cryptococcus neoformans
24894	Cryptococcus neoformans
28291	Cryptococcus neoformans
1517	Cryptococcus neoformans
3230	Cryptococcus neoformans
4812	Cryptococcus neoformans
10485	Cryptococcus neoformans
10503	Cryptococcus neoformans
11267	Cryptococcus neoformans
15842	Cryptococcus neoformans
16861	Cryptococcus neoformans
17425	Cryptococcus neoformans
17882	Cryptococcus neoformans
18588	Cryptococcus neoformans
22664	Cryptococcus neoformans
27417	Cryptococcus neoformans
14157	Cryptococcus neoformans
16108	Cryptococcus neoformans
18516	Cryptococcus neoformans
262	Cryptococcus neoformans
4167	Cryptococcus neoformans
5357	Cryptococcus neoformans
5652	Cryptococcus neoformans
6710	Cryptococcus neoformans
7006	Cryptococcus neoformans
9684	Cryptococcus neoformans
13447	Cryptococcus neoformans
19838	Cryptococcus neoformans
26288	Cryptococcus neoformans
3878	Cryptococcus neoformans
4257	Cryptococcus neoformans
8208	Cryptococcus neoformans
13653	Cryptococcus neoformans
16825	Cryptococcus neoformans
18196	Cryptococcus neoformans
25005	Cryptococcus neoformans
2274	Cryptococcus neoformans
3899	Cryptococcus neoformans
3988	Cryptococcus neoformans
4230	Cryptococcus neoformans
4298	Cryptococcus neoformans
4897	Cryptococcus neoformans
5466	Cryptococcus neoformans
9346	Cryptococcus neoformans
12468	Cryptococcus neoformans
15060	Cryptococcus neoformans
15200	Cryptococcus neoformans
17327	Cryptococcus neoformans
20588	Cryptococcus neoformans
23899	Cryptococcus neoformans
24364	Cryptococcus neoformans
26082	Cryptococcus neoformans
27804	Cryptococcus neoformans
27846	Cryptococcus neoformans
4062	Cryptococcus neoformans
6676	Cryptococcus neoformans
6921	Cryptococcus neoformans
7647	Cryptococcus neoformans
9905	Cryptococcus neoformans
12570	Cryptococcus neoformans
12612	Cryptococcus neoformans
12851	Cryptococcus neoformans
13795	Cryptococcus neoformans
16250	Cryptococcus neoformans
19751	Cryptococcus neoformans
20918	Cryptococcus neoformans
20951	Cryptococcus neoformans
21428	Cryptococcus neoformans
23537	Cryptococcus neoformans
25602	Cryptococcus neoformans
27576	Cryptococcus neoformans
1458	Cryptococcus neoformans
3739	Cryptococcus neoformans
4686	Cryptococcus neoformans
5740	Cryptococcus neoformans
7846	Cryptococcus neoformans
12449	Cryptococcus neoformans
13491	Cryptococcus neoformans
15298	Cryptococcus neoformans
20024	Cryptococcus neoformans
23296	Cryptococcus neoformans
24622	Cryptococcus neoformans
26711	Cryptococcus neoformans
721	Cryptococcus neoformans
3238	Cryptococcus neoformans
6852	Cryptococcus neoformans
9612	Cryptococcus neoformans
11511	Cryptococcus neoformans
12320	Cryptococcus neoformans
13588	Cryptococcus neoformans
14545	Cryptococcus neoformans
17505	Cryptococcus neoformans
23501	Cryptococcus neoformans
27527	Cryptococcus neoformans
28203	Cryptococcus neoformans
28690	Cryptococcus neoformans
2604	Cryptococcus neoformans
5796	Cryptococcus neoformans
9184	Cryptococcus neoformans
9908	Cryptococcus neoformans
11026	Cryptococcus neoformans
12359	Cryptococcus neoformans
14723	Cryptococcus neoformans
37	Cryptococcus neoformans
4867	Cryptococcus neoformans
6842	Cryptococcus neoformans
7692	Cryptococcus neoformans
8619	Cryptococcus neoformans
10525	Cryptococcus neoformans
11278	Cryptococcus neoformans
11855	Cryptococcus neoformans
16349	Cryptococcus neoformans
17084	Cryptococcus neoformans
18383	Cryptococcus neoformans
19462	Cryptococcus neoformans
21600	Cryptococcus neoformans
23924	Cryptococcus neoformans
24485	Cryptococcus neoformans
25362	Cryptococcus neoformans
26096	Cryptococcus neoformans
547	Cryptococcus neoformans
1265	Cryptococcus neoformans
2917	Cryptococcus neoformans
5513	Cryptococcus neoformans
8185	Cryptococcus neoformans
12273	Cryptococcus neoformans
13177	Cryptococcus neoformans
16080	Cryptococcus neoformans
18572	Cryptococcus neoformans
19874	Cryptococcus neoformans
20199	Cryptococcus neoformans
20350	Cryptococcus neoformans
21235	Cryptococcus neoformans
21818	Cryptococcus neoformans
21865	Cryptococcus neoformans
22070	Cryptococcus neoformans
24043	Cryptococcus neoformans
24458	Cryptococcus neoformans
113	Cryptococcus neoformans
1570	Cryptococcus neoformans
5265	Cryptococcus neoformans
5770	Cryptococcus neoformans
7518	Cryptococcus neoformans
8120	Cryptococcus neoformans
8886	Cryptococcus neoformans
9352	Cryptococcus neoformans
10009	Cryptococcus neoformans
11183	Cryptococcus neoformans
11814	Cryptococcus neoformans
13538	Cryptococcus neoformans
16191	Cryptococcus neoformans
17028	Cryptococcus neoformans
19684	Cryptococcus neoformans
20179	Cryptococcus neoformans
23194	Cryptococcus neoformans
23748	Cryptococcus neoformans
672	Cryptococcus neoformans
1349	Cryptococcus neoformans
2446	Cryptococcus neoformans
3271	Cryptococcus neoformans
3449	Cryptococcus neoformans
5976	Cryptococcus neoformans
10106	Cryptococcus neoformans
10174	Cryptococcus neoformans
11066	Cryptococcus neoformans
11702	Cryptococcus neoformans
12620	Cryptococcus neoformans
12710	Cryptococcus neoformans
17002	Cryptococcus neoformans
18965	Cryptococcus neoformans
19103	Cryptococcus neoformans
19982	Cryptococcus neoformans
20246	Cryptococcus neoformans
22447	Cryptococcus neoformans
23343	Cryptococcus neoformans
23387	Cryptococcus neoformans
24719	Cryptococcus neoformans
25103	Cryptococcus neoformans
27458	Cryptococcus neoformans
28904	Cryptococcus neoformans
1264	Cryptococcus neoformans
10231	Cryptococcus neoformans
12115	Cryptococcus neoformans
13482	Cryptococcus neoformans
16113	Cryptococcus neoformans
22324	Cryptococcus neoformans
23063	Cryptococcus neoformans
24914	Cryptococcus neoformans
26007	Cryptococcus neoformans
27815	Cryptococcus neoformans
28063	Cryptococcus neoformans
1310	Cryptococcus neoformans
1711	Cryptococcus neoformans
4882	Cryptococcus neoformans
6424	Cryptococcus neoformans
6688	Cryptococcus neoformans
8623	Cryptococcus neoformans
9108	Cryptococcus neoformans
10383	Cryptococcus neoformans
10955	Cryptococcus neoformans
20530	Cryptococcus neoformans
21298	Cryptococcus neoformans
21993	Cryptococcus neoformans
23196	Cryptococcus neoformans
25567	Cryptococcus neoformans
25578	Cryptococcus neoformans
26923	Cryptococcus neoformans
27965	Cryptococcus neoformans
1066	Cryptococcus neoformans
4049	Cryptococcus neoformans
10224	Cryptococcus neoformans
11480	Cryptococcus neoformans
11815	Cryptococcus neoformans
13061	Cryptococcus neoformans
14309	Cryptococcus neoformans
16508	Cryptococcus neoformans
16609	Cryptococcus neoformans
18074	Cryptococcus neoformans
19032	Cryptococcus neoformans
19226	Cryptococcus neoformans
21283	Cryptococcus neoformans
21324	Cryptococcus neoformans
21441	Cryptococcus neoformans
22042	Cryptococcus neoformans
27468	Cryptococcus neoformans
1287	Cryptococcus neoformans
5035	Cryptococcus neoformans
7530	Cryptococcus neoformans
8047	Cryptococcus neoformans
10138	Cryptococcus neoformans
14682	Cryptococcus neoformans
15882	Cryptococcus neoformans
16640	Cryptococcus neoformans
18133	Cryptococcus neoformans
18898	Cryptococcus neoformans
25538	Cryptococcus neoformans
25885	Cryptococcus neoformans
26718	Cryptococcus neoformans
1176	Cryptococcus neoformans
5629	Cryptococcus neoformans
6474	Cryptococcus neoformans
8580	Cryptococcus neoformans
11980	Cryptococcus neoformans
14775	Cryptococcus neoformans
14790	Cryptococcus neoformans
25815	Cryptococcus neoformans
28407	Cryptococcus neoformans
28737	Cryptococcus neoformans
28741	Cryptococcus neoformans
1113	Cryptococcus neoformans
1632	Cryptococcus neoformans
4552	Cryptococcus neoformans
5008	Cryptococcus neoformans
6330	Cryptococcus neoformans
6560	Cryptococcus neoformans
7573	Cryptococcus neoformans
12154	Cryptococcus neoformans
12491	Cryptococcus neoformans
12762	Cryptococcus neoformans
14077	Cryptococcus neoformans
14290	Cryptococcus neoformans
15221	Cryptococcus neoformans
16747	Cryptococcus neoformans
16786	Cryptococcus neoformans
17601	Cryptococcus neoformans
18551	Cryptococcus neoformans
19042	Cryptococcus neoformans
26022	Cryptococcus neoformans
26396	Cryptococcus neoformans
27237	Cryptococcus neoformans
27250	Cryptococcus neoformans
28965	Cryptococcus neoformans
414	Cryptococcus neoformans
877	Cryptococcus neoformans
1012	Cryptococcus neoformans
2594	Cryptococcus neoformans
3490	Cryptococcus neoformans
5717	Cryptococcus neoformans
5928	Cryptococcus neoformans
5983	Cryptococcus neoformans
7324	Cryptococcus neoformans
7945	Cryptococcus neoformans
8356	Cryptococcus neoformans
10060	Cryptococcus neoformans
16085	Cryptococcus neoformans
18923	Cryptococcus neoformans
20363	Cryptococcus neoformans
25358	Cryptococcus neoformans
26894	Cryptococcus neoformans
28571	Cryptococcus neoformans
2223	Cryptococcus neoformans
4500	Cryptococcus neoformans
4711	Cryptococcus neoformans
4849	Cryptococcus neoformans
6583	Cryptococcus neoformans
6663	Cryptococcus neoformans
7677	Cryptococcus neoformans
10595	Cryptococcus neoformans
11509	Cryptococcus neoformans
11848	Cryptococcus neoformans
12866	Cryptococcus neoformans
20285	Cryptococcus neoformans
20719	Cryptococcus neoformans
22692	Cryptococcus neoformans
23502	Cryptococcus neoformans
23773	Cryptococcus neoformans
26235	Cryptococcus neoformans
26535	Cryptococcus neoformans
28218	Cryptococcus neoformans
2666	Cryptococcus neoformans
4567	Cryptococcus neoformans
6709	Cryptococcus neoformans
6866	Cryptococcus neoformans
7864	Cryptococcus neoformans
9529	Cryptococcus neoformans
9916	Cryptococcus neoformans
10317	Cryptococcus neoformans
10764	Cryptococcus neoformans
13229	Cryptococcus neoformans
14654	Cryptococcus neoformans
15873	Cryptococcus neoformans
16813	Cryptococcus neoformans
17888	Cryptococcus neoformans
20427	Cryptococcus neoformans
25833	Cryptococcus neoformans
25834	Cryptococcus neoformans
25874	Cryptococcus neoformans
26284	Cryptococcus neoformans
27191	Cryptococcus neoformans
29255	Cryptococcus neoformans
1844	Cryptococcus neoformans
6533	Cryptococcus neoformans
10796	Cryptococcus neoformans
14844	Cryptococcus neoformans
16083	Cryptococcus neoformans
16117	Cryptococcus neoformans
16469	Cryptococcus neoformans
17355	Cryptococcus neoformans
17696	Cryptococcus neoformans
19236	Cryptococcus neoformans
21580	Cryptococcus neoformans
22303	Cryptococcus neoformans
22562	Cryptococcus neoformans
23819	Cryptococcus neoformans
27937	Cryptococcus neoformans
28094	Cryptococcus neoformans
28398	Cryptococcus neoformans
2891	Cryptococcus neoformans
5116	Cryptococcus neoformans
8458	Cryptococcus neoformans
8681	Cryptococcus neoformans
19472	Cryptococcus neoformans
21955	Cryptococcus neoformans
26172	Cryptococcus neoformans
2428	Cryptococcus neoformans
6426	Cryptococcus neoformans
8147	Cryptococcus neoformans
9083	Cryptococcus neoformans
10482	Cryptococcus neoformans
13485	Cryptococcus neoformans
13621	Cryptococcus neoformans
14552	Cryptococcus neoformans
15639	Cryptococcus neoformans
16761	Cryptococcus neoformans
17638	Cryptococcus neoformans
18825	Cryptococcus neoformans
20505	Cryptococcus neoformans
23645	Cryptococcus neoformans
23955	Cryptococcus neoformans
27184	Cryptococcus neoformans
28195	Cryptococcus neoformans
28804	Cryptococcus neoformans
910	Cryptococcus neoformans
1862	Cryptococcus neoformans
3433	Cryptococcus neoformans
4421	Cryptococcus neoformans
5024	Cryptococcus neoformans
7553	Cryptococcus neoformans
7944	Cryptococcus neoformans
12423	Cryptococcus neoformans
13954	Cryptococcus neoformans
14100	Cryptococcus neoformans
15729	Cryptococcus neoformans
16445	Cryptococcus neoformans
18566	Cryptococcus neoformans
20197	Cryptococcus neoformans
22292	Cryptococcus neoformans
23638	Cryptococcus neoformans
25649	Cryptococcus neoformans
25747	Cryptococcus neoformans
26828	Cryptococcus neoformans
27303	Cryptococcus neoformans
28305	Cryptococcus neoformans
29075	Cryptococcus neoformans
5	Cryptococcus neoformans
3264	Cryptococcus neoformans
3630	Cryptococcus neoformans
5254	Cryptococcus neoformans
6657	Cryptococcus neoformans
7460	Cryptococcus neoformans
11656	Cryptococcus neoformans
13382	Cryptococcus neoformans
13546	Cryptococcus neoformans
13639	Cryptococcus neoformans
14010	Cryptococcus neoformans
14655	Cryptococcus neoformans
18130	Cryptococcus neoformans
18503	Cryptococcus neoformans
22193	Cryptococcus neoformans
25849	Cryptococcus neoformans
25873	Cryptococcus neoformans
28564	Cryptococcus neoformans
298	Cryptococcus neoformans
1330	Cryptococcus neoformans
2584	Cryptococcus neoformans
4254	Cryptococcus neoformans
4445	Cryptococcus neoformans
5349	Cryptococcus neoformans
5430	Cryptococcus neoformans
8022	Cryptococcus neoformans
8721	Cryptococcus neoformans
9043	Cryptococcus neoformans
11036	Cryptococcus neoformans
13638	Cryptococcus neoformans
14518	Cryptococcus neoformans
14797	Cryptococcus neoformans
18406	Cryptococcus neoformans
18851	Cryptococcus neoformans
19911	Cryptococcus neoformans
21424	Cryptococcus neoformans
21556	Cryptococcus neoformans
22272	Cryptococcus neoformans
24210	Cryptococcus neoformans
24579	Cryptococcus neoformans
25355	Cryptococcus neoformans
26247	Cryptococcus neoformans
29157	Cryptococcus neoformans
199	Cryptococcus neoformans
2539	Cryptococcus neoformans
2644	Cryptococcus neoformans
3964	Cryptococcus neoformans
5579	Cryptococcus neoformans
6200	Cryptococcus neoformans
7035	Cryptococcus neoformans
7596	Cryptococcus neoformans
9894	Cryptococcus neoformans
9992	Cryptococcus neoformans
10069	Cryptococcus neoformans
10238	Cryptococcus neoformans
10517	Cryptococcus neoformans
15526	Cryptococcus neoformans
16483	Cryptococcus neoformans
16620	Cryptococcus neoformans
17053	Cryptococcus neoformans
17477	Cryptococcus neoformans
18699	Cryptococcus neoformans
20458	Cryptococcus neoformans
22337	Cryptococcus neoformans
22931	Cryptococcus neoformans
24115	Cryptococcus neoformans
24262	Cryptococcus neoformans
24733	Cryptococcus neoformans
25981	Cryptococcus neoformans
28110	Cryptococcus neoformans
4087	Cryptococcus neoformans
4667	Cryptococcus neoformans
11559	Cryptococcus neoformans
18296	Cryptococcus neoformans
19137	Cryptococcus neoformans
19518	Cryptococcus neoformans
19676	Cryptococcus neoformans
24481	Cryptococcus neoformans
26683	Cryptococcus neoformans
26929	Cryptococcus neoformans
26947	Cryptococcus neoformans
27978	Cryptococcus neoformans
28029	Cryptococcus neoformans
28335	Cryptococcus neoformans
28762	Cryptococcus neoformans
28774	Cryptococcus neoformans
28957	Cryptococcus neoformans
35	Cryptococcus neoformans
2384	Cryptococcus neoformans
3626	Cryptococcus neoformans
9650	Cryptococcus neoformans
10607	Cryptococcus neoformans
11367	Cryptococcus neoformans
13807	Cryptococcus neoformans
14056	Cryptococcus neoformans
14375	Cryptococcus neoformans
16100	Cryptococcus neoformans
16400	Cryptococcus neoformans
17311	Cryptococcus neoformans
17641	Cryptococcus neoformans
18427	Cryptococcus neoformans
19725	Cryptococcus neoformans
20252	Cryptococcus neoformans
20385	Cryptococcus neoformans
21096	Cryptococcus neoformans
21551	Cryptococcus neoformans
22214	Cryptococcus neoformans
23371	Cryptococcus neoformans
24006	Cryptococcus neoformans
24116	Cryptococcus neoformans
25969	Cryptococcus neoformans
26595	Cryptococcus neoformans
28340	Cryptococcus neoformans
1131	Cryptococcus neoformans
2255	Cryptococcus neoformans
3268	Cryptococcus neoformans
4528	Cryptococcus neoformans
6666	Cryptococcus neoformans
7586	Cryptococcus neoformans
10049	Cryptococcus neoformans
10705	Cryptococcus neoformans
11044	Cryptococcus neoformans
12560	Cryptococcus neoformans
13796	Cryptococcus neoformans
15490	Cryptococcus neoformans
16811	Cryptococcus neoformans
16995	Cryptococcus neoformans
19305	Cryptococcus neoformans
20071	Cryptococcus neoformans
20589	Cryptococcus neoformans
21781	Cryptococcus neoformans
23138	Cryptococcus neoformans
25438	Cryptococcus neoformans
27684	Cryptococcus neoformans
825	Cryptococcus neoformans
1617	Cryptococcus neoformans
3229	Cryptococcus neoformans
5141	Cryptococcus neoformans
6326	Cryptococcus neoformans
7428	Cryptococcus neoformans
8388	Cryptococcus neoformans
8753	Cryptococcus neoformans
9576	Cryptococcus neoformans
10440	Cryptococcus neoformans
11817	Cryptococcus neoformans
11991	Cryptococcus neoformans
13939	Cryptococcus neoformans
14146	Cryptococcus neoformans
15869	Cryptococcus neoformans
16343	Cryptococcus neoformans
20003	Cryptococcus neoformans
20435	Cryptococcus neoformans
21482	Cryptococcus neoformans
22998	Cryptococcus neoformans
24240	Cryptococcus neoformans
25931	Cryptococcus neoformans
1680	Cryptococcus neoformans
2755	Cryptococcus neoformans
2908	Cryptococcus neoformans
4047	Cryptococcus neoformans
5022	Cryptococcus neoformans
5617	Cryptococcus neoformans
8114	Cryptococcus neoformans
8353	Cryptococcus neoformans
8593	Cryptococcus neoformans
9983	Cryptococcus neoformans
10410	Cryptococcus neoformans
11567	Cryptococcus neoformans
11708	Cryptococcus neoformans
12004	Cryptococcus neoformans
15407	Cryptococcus neoformans
15528	Cryptococcus neoformans
17406	Cryptococcus neoformans
20145	Cryptococcus neoformans
20531	Cryptococcus neoformans
22180	Cryptococcus neoformans
23691	Cryptococcus neoformans
29163	Cryptococcus neoformans
